crawl_district,crawl_area,title,price,price_unit,price_per_sqm,room_type,area,orientation,floor,year,community,district,business_area,location,tags,url,crawl_time
海淀,,白堆子 增光路 阜光里 出售带电梯正规客厅两居室 诚心出售,660,万,78200元/㎡,2室1厅1卫,84.4,东西,低层(共14层),1998,阜光里小区,海淀,甘家口,海淀 甘家口 阜成路北二街,东西 价格优惠 房东急售 随时可看,https://bj.58.com/ershoufang/4152000627485708x.shtml?auction=220&hpType=60&entry=102&position=25&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_25&from=from_esf_List_screen&index=25,2025-11-28 12:30:18
海淀,,新上近地铁 五道口展春园精装三居室,405,万,60720元/㎡,3室1厅1卫,66.7,南北,高层(共6层),1980,展春园小区,海淀,五道口,海淀 五道口 北四环中路279号,南北 满五年 近地铁 采光较好,https://bj.58.com/ershoufang/4292127133686795x.shtml?auction=220&hpType=60&entry=102&position=26&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_26&from=from_esf_List_screen&index=26,2025-11-28 12:30:18
海淀,,冬晴园|后厂村路2室1厅1卫81.43平方,469,万,57596元/㎡,2室1厅1卫,81.43,南北,中层(共6层),2005,冬晴园,海淀,西北旺,海淀 西北旺 后厂村路,VIP房东直卖 南北 唯一住房 近地铁,https://bj.58.com/ershoufang/4281367181323275x.shtml?auction=220&hpType=60&entry=102&position=27&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_27&from=from_esf_List_screen&index=27,2025-11-28 12:30:18
海淀,,全明格局 一层   固定车位免费 自带充电桩 南北通透 满五,550,万,74325元/㎡,3室1厅1卫,74,东南,低层(共6层),1992,交大东路31号院,海淀,交通大学,海淀 交通大学 交大东路31号,东南 热门小区 南北通透 优势户型,https://bj.58.com/ershoufang/4308210076459020x.shtml?auction=220&hpType=60&entry=102&position=28&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_28&from=from_esf_List_screen&index=28,2025-11-28 12:30:18
海淀,,2居，业主急售中，看房随时，价格好谈，,485,万,62988元/㎡,2室1厅1卫,77,南北,低层(共9层),2014,柳浪家园北里,海淀,马连洼,海淀 马连洼 树村路,南北 房东发布,https://bj.58.com/ershoufang/4248406873840645x.shtml?auction=220&hpType=60&entry=102&position=29&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_29&from=from_esf_List_screen&index=29,2025-11-28 12:30:18
海淀,,新增 高楼层南北两居室 带双阳台 随时可看 海淀西北旺,385,万,42778元/㎡,2室1厅1卫,90,南北,中层(共9层),2010,保利西山林语,海淀,西北旺,海淀 西北旺 黑龙潭路,南北 多人关注,https://bj.58.com/ershoufang/3697634958844932x.shtml?auction=220&hpType=60&entry=102&position=30&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_30&from=from_esf_List_screen&index=30,2025-11-28 12:30:18
海淀,,南北通透 双主卧朝南 双阳台 满五年 精装修,430,万,44951元/㎡,2室1厅1卫,95.66,南北,高层(共8层),2010,林语公馆,海淀,西北旺,海淀 西北旺 黑龙潭路,南北 热门小区 满五 随时可看,https://bj.58.com/ershoufang/3877807678497794x.shtml?auction=220&hpType=60&entry=102&position=31&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_31&from=from_esf_List_screen&index=31,2025-11-28 12:30:18
海淀,,世纪城金夕园2室1厅,458,万,67782元/㎡,2室1厅1卫,67.57,东,高层(共17层),2003,金夕园,海淀,世纪城,海淀 世纪城 老营房路,东 满五年 近地铁 户型方正,https://bj.58.com/ershoufang/4232881688341504x.shtml?auction=220&hpType=60&entry=102&position=32&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_32&from=from_esf_List_screen&index=32,2025-11-28 12:30:18
海淀,,清河万象汇强佑清河新城(西区)|1室1厅1卫47.73平方,288,万,60340元/㎡,1室1厅1卫,47.73,南,中层(共27层),2020,强佑清河新城(西区),海淀,清河,海淀 清河 朱房路,经纪人力荐 VIP房东直卖 南 满二年,https://bj.58.com/ershoufang/4313701134588934x.shtml?auction=220&hpType=60&entry=102&position=33&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_33&from=from_esf_List_screen&index=33,2025-11-28 12:30:18
海淀,,园区中 间位置 有议价空间 户型方正 采光好 临近地铁,630,万,62377元/㎡,2室2厅1卫,101,西南,低层(共12层),2003,兰德华庭,海淀,田村,海淀 田村 阜石路35号,西南 近地铁 采光较好,https://bj.58.com/ershoufang/4056096213311496x.shtml?auction=220&hpType=60&entry=102&position=34&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_34&from=from_esf_List_screen&index=34,2025-11-28 12:30:18
海淀,,公主坟柳林馆南里南北通透明厨明卫 低楼层，采光好，无遮挡,499,万,76417元/㎡,2室1厅1卫,65.3,南北,低层(共6层),1987,柳林馆南里,海淀,公主坟,海淀 公主坟 玉渊潭南路,南北 近地铁 户型方正,https://bj.58.com/ershoufang/4220241096403974x.shtml?auction=220&hpType=60&entry=102&position=35&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_35&from=from_esf_List_screen&index=35,2025-11-28 12:30:18
海淀,,玉海园五里全明格局，客厅主卧朝南，双阳台诚售！,500,万,65600元/㎡,2室2厅1卫,76.22,南北,低层(共6层),1997,玉海园五里,海淀,永定路,海淀 永定路 玉泉路8号,南北 满五年 近地铁 采光较好,https://bj.58.com/ershoufang/4303843457444868x.shtml?auction=220&hpType=60&entry=102&position=36&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_36&from=from_esf_List_screen&index=36,2025-11-28 12:30:18
海淀,,近海外|地铁12号线|台地一 ，一层|双明卫,1350,万,79054元/㎡,3室2厅2卫,170.77,南北,低层(共11层),2006,汤泉逸墅,海淀,四季青,海淀 四季青 通汇路9号,南北 近地铁 价格优惠 房东急售,https://bj.58.com/ershoufang/4218679431782400x.shtml?auction=220&hpType=60&entry=102&position=37&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_37&from=from_esf_List_screen&index=37,2025-11-28 12:30:18
海淀,,调价 林语 百变三局户型瞰景楼层 有钥匙 诚意出售,379,万,41489元/㎡,3室1厅1卫,91.35,西南,高层(共9层),2010,保利西山林语,海淀,西北旺,海淀 西北旺 黑龙潭路,西南 多人关注,https://bj.58.com/ershoufang/3206393357885448x.shtml?auction=220&hpType=60&entry=102&position=38&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_38&from=from_esf_List_screen&index=38,2025-11-28 12:30:18
海淀,,农科院   皂君东里（社科院宿舍） 南北三居 高楼层采光好,475,万,60665元/㎡,3室1厅1卫,78.3,南北,高层(共6层),1985,皂君东里,海淀,皂君庙,海淀 皂君庙 学院南路49号,南北 满五年 近地铁 户型方正,https://bj.58.com/ershoufang/4329253689383942x.shtml?auction=220&hpType=60&entry=102&position=39&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_39&from=from_esf_List_screen&index=39,2025-11-28 12:30:18
海淀,,苏分五年！厂洼街1号院 边户南北全明两居  税费少 采光好,430,万,66585元/㎡,2室1厅1卫,64.58,南北,高层(共6层),1990,厂洼街1号院,海淀,厂洼,海淀 厂洼 厂洼街1号,南北 满五年 近地铁 采光较好,https://bj.58.com/ershoufang/4334771833773058x.shtml?auction=220&hpType=60&entry=102&position=40&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_40&from=from_esf_List_screen&index=40,2025-11-28 12:30:18
海淀,,甘家口小区 南北向 三室一厅 明厨明卫 精装修 采光好,475,万,65158元/㎡,3室1厅1卫,72.9,南北,高层(共6层),1982,甘家口小区,海淀,甘家口,海淀 甘家口 甘家口北街,南北 近地铁,https://bj.58.com/ershoufang/4317850315201550x.shtml?auction=220&hpType=60&entry=102&position=41&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_41&from=from_esf_List_screen&index=41,2025-11-28 12:30:18
海淀,,北京师范大学对面 板楼中间楼层 东南向正规两居,317,万,58596元/㎡,2室1厅1卫,54.1,东南,中层(共6层),1988,学院南路32号院,海淀,小西天,海淀 小西天 学院南路32号,东南 满五年 近地铁 户型方正,https://bj.58.com/ershoufang/4292432288128007x.shtml?auction=220&hpType=60&entry=102&position=42&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_42&from=from_esf_List_screen&index=42,2025-11-28 12:30:18
海淀,,107.51的品质双卫两居室 舒适是他的代名词,870,万,80923元/㎡,2室1厅2卫,107.51,东南,低层(共19层),2003,交大嘉园,海淀,交通大学,海淀 交通大学 交通大学路1号,东南 热门小区 公摊小 房东急售,https://bj.58.com/ershoufang/4017609687440384x.shtml?auction=220&hpType=60&entry=102&position=43&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_43&from=from_esf_List_screen&index=43,2025-11-28 12:30:18
海淀,,人大地铁青云南区8号楼4层 南北通透两居 随时看房,420,万,69079元/㎡,2室1厅1卫,60.8,南北,共5层,1965,青云(南区),海淀,双榆树,海淀 双榆树 篱笆房路,南北 近地铁 采光较好,https://bj.58.com/ershoufang/4292591558089737x.shtml?auction=220&hpType=60&entry=102&position=44&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_44&from=from_esf_List_screen&index=44,2025-11-28 12:30:18
海淀,,新增上地东里全明户型南北2居室95平 楼层好看房提前约精装修,860,万,90900元/㎡,2室2厅1卫,94.61,南北,低层(共6层),1998,上地东里,海淀,上地,海淀 上地 信息路,经纪人力荐 南北 满五年 近地铁,https://bj.58.com/ershoufang/3744802757911562x.shtml?auction=220&hpType=60&entry=102&position=45&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_45&from=from_esf_List_screen&index=45,2025-11-28 12:30:18
海淀,,牡丹园   路3号院 双地铁 南北通透 两居室,470,万,74016元/㎡,2室1厅1卫,63.5,南北,中层(共6层),1985,北科塔院小区,海淀,牡丹园,海淀 牡丹园 花园路3号,南北 满五年 近地铁 车位充足,https://bj.58.com/ershoufang/4309604072087562x.shtml?auction=220&hpType=60&entry=102&position=46&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_46&from=from_esf_List_screen&index=46,2025-11-28 12:30:18
海淀,,地质大学 板楼带电梯 小区已改造,499,万,63325元/㎡,3室1厅1卫,78.8,东西,中层(共9层),1998,成府路20号院,海淀,五道口,海淀 五道口 成府路20号,东西 满五年 近地铁 户型方正,https://bj.58.com/ershoufang/3048272952992771x.shtml?auction=220&hpType=60&entry=102&position=47&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_47&from=from_esf_List_screen&index=47,2025-11-28 12:30:18
海淀,,富力桃园 海淀次新 人车分流 自住精装修,468,万,51793元/㎡,2室1厅1卫,90.36,南,低层(共21层),2010,富力桃园(C区),海淀,西三旗,海淀 西三旗 建材城东路,南 满五年 车位充足 采光较好,https://bj.58.com/ershoufang/4320966010809359x.shtml?auction=220&hpType=60&entry=102&position=48&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_48&from=from_esf_List_screen&index=48,2025-11-28 12:30:18
海淀,,园区中心位置 南北通透 满2年高原  餐客厅分离 格局好用,1298,万,104822元/㎡,3室2厅2卫,123.83,南北,低层(共15层),2005,西钓鱼台嘉园,海淀,航天桥,海淀 航天桥 阜成路36号,南北 热门小区 配套成熟,https://bj.58.com/ershoufang/3947507008757768x.shtml?auction=220&hpType=60&entry=102&position=49&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_49&from=from_esf_List_screen&index=49,2025-11-28 12:30:18
海淀,,新上太平路40号院两居 低楼层     看房随时,430,万,76924元/㎡,2室1厅1卫,55.9,南北,低层(共6层),1982,太平路40号院,海淀,五棵松,海淀 五棵松 太平路40号,南北 满五年 近地铁 户型方正,https://bj.58.com/ershoufang/4204733328793603x.shtml?auction=220&hpType=60&entry=102&position=50&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_50&from=from_esf_List_screen&index=50,2025-11-28 12:30:18
海淀,,清河鹍鹏小区3室1厅,350,万,39670元/㎡,3室1厅1卫,88.23,南北,低层(共6层),1998,鹍鹏小区,海淀,清河,海淀 清河 京藏高速,南北 近地铁 采光较好,https://bj.58.com/ershoufang/4186354690288655x.shtml?auction=220&hpType=60&entry=102&position=51&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_51&from=from_esf_List_screen&index=51,2025-11-28 12:30:18
海淀,,清河安宁庄 上林溪 精装小两居 中心位置 电梯板楼,450,万,70170元/㎡,2室1厅1卫,64.13,南,高层(共11层),2014,上林溪,海淀,上地,海淀 上地 安宁庄东路,南 近地铁 采光较好,https://bj.58.com/ershoufang/4311024654670861x.shtml?auction=220&hpType=60&entry=102&position=52&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_52&from=from_esf_List_screen&index=52,2025-11-28 12:30:18
海淀,,美丽西园老业主再委托 双地铁，南北板楼次顶层，满五  精装，,455,万,67011元/㎡,2室1厅1卫,67.9,南北,高层(共6层),1999,美丽西园,海淀,五路居,海淀 五路居 西四环北路140号,南北 满五年 近地铁 采光较好,https://bj.58.com/ershoufang/3685256454152203x.shtml?auction=220&hpType=60&entry=102&position=53&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_53&from=from_esf_List_screen&index=53,2025-11-28 12:30:18
海淀,,农科院 皂君东里 双南精装两居 全名格局,380,万,66318元/㎡,2室1厅1卫,57.3,南,高层(共6层),1980,皂君东里,海淀,皂君庙,海淀 皂君庙 学院南路49号,南 满五年 近地铁 采光较好,https://bj.58.com/ershoufang/4325141956090884x.shtml?auction=220&hpType=60&entry=102&position=54&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_54&from=from_esf_List_screen&index=54,2025-11-28 12:30:18
海淀,,增光路 高第小区 新上楼龄新 东向两居,750,万,84280元/㎡,2室1厅1卫,88.99,东,中层(共16层),2005,增光路44号院,海淀,甘家口,海淀 甘家口 增光路44号,东 热门小区 满五 价格优惠,https://bj.58.com/ershoufang/4048774040543235x.shtml?auction=220&hpType=60&entry=102&position=55&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_55&from=from_esf_List_screen&index=55,2025-11-28 12:30:18
海淀,,维护人 新苑街10号院 南向两居室 明厨明卫 采光好 楼层好,420,万,75676元/㎡,2室0厅1卫,55.5,南,低层(共6层),1977,新苑街10号院,海淀,白石桥,海淀 白石桥 新苑街10号,南 近地铁,https://bj.58.com/ershoufang/4315282864843776x.shtml?auction=220&hpType=60&entry=102&position=56&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_56&from=from_esf_List_screen&index=56,2025-11-28 12:30:18
海淀,,五棵松六建大院3室1厅,488,万,79221元/㎡,3室1厅1卫,61.6,南北,低层(共6层),1980,北京六建家属院,海淀,五棵松,海淀 五棵松 复兴路32号,南北 满二年 近地铁 户型方正,https://bj.58.com/ershoufang/4234240249588749x.shtml?auction=220&hpType=60&entry=102&position=57&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_57&from=from_esf_List_screen&index=57,2025-11-28 12:30:18
海淀,,南向两居，中间楼层，动静分离结构，户型方正无 角，双卫,1280,万,99767元/㎡,2室2厅2卫,128.3,南,中层(共18层),2008,紫金长安,海淀,五棵松,海淀 五棵松 西翠路17号,南 近地铁,https://bj.58.com/ershoufang/3954291230612490x.shtml?auction=220&hpType=60&entry=102&position=58&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_58&from=from_esf_List_screen&index=58,2025-11-28 12:30:18
海淀,,知春路西土城，北航南蓟门里小区中间层小三居室，满五公房诚心卖,360,万,59801元/㎡,3室1厅1卫,60.2,东西,中层(共6层),1986,蓟门里社区(东区),海淀,蓟门桥,海淀 蓟门桥 西土城路,东西 满五年 近地铁 户型方正,https://bj.58.com/ershoufang/3283102442775566x.shtml?auction=220&hpType=60&entry=102&position=59&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_59&from=from_esf_List_screen&index=59,2025-11-28 12:30:18
海淀,,公主坟翠微路 新上三居室 中间楼层 上下楼便捷 诚心出售,590,万,85138元/㎡,3室1厅1卫,69.3,南北,共5层,1982,翠微路14号院,海淀,公主坟,海淀 公主坟 翠微路14号,南北 近地铁,https://bj.58.com/ershoufang/4172479782022144x.shtml?auction=220&hpType=60&entry=102&position=60&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_60&from=from_esf_List_screen&index=60,2025-11-28 12:30:18
海淀,,海淀西三旗 建材城东一里 客厅卧室朝南 随时看房,290,万,41388元/㎡,3室1厅1卫,70.07,南北,高层(共6层),1996,建材城东一里,海淀,西三旗,海淀 西三旗 建材城东路,南北通透 公摊小 价格优惠,https://bj.58.com/ershoufang/4208636028476417x.shtml?auction=220&hpType=60&entry=102&position=61&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_61&from=from_esf_List_screen&index=61,2025-11-28 12:30:18
海淀,,精装修 两居室 一梯两户 南北向,220,万,36667元/㎡,2室1厅1卫,60,南北,高层(共6层),1998,永泰东里,海淀,清河,海淀 清河 永泰中路,南北 满五年 近地铁 采光较好,https://bj.58.com/ershoufang/4225900130216974x.shtml?auction=220&hpType=60&entry=102&position=62&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_62&from=from_esf_List_screen&index=62,2025-11-28 12:30:18
海淀,,西直门小西天，电梯3居室，中间楼层无遮挡，出行方便，看房方便,430,万,67717元/㎡,2室1厅1卫,63.5,东南,中层(共16层),1987,索家坟小区,海淀,小西天,海淀 小西天 文慧园西路36号,东南 满五年 近地铁 采光较好,https://bj.58.com/ershoufang/4327580129336325x.shtml?auction=220&hpType=60&entry=102&position=63&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_63&from=from_esf_List_screen&index=63,2025-11-28 12:30:18
海淀,,海淀西四环 婚房精装2居室 电梯房 碧森里社区,540,万,61448元/㎡,2室1厅1卫,87.88,东北,高层(共9层),2004,碧森里,海淀,田村,海淀 田村 田村北路,东北 满五年 近地铁 采光较好,https://bj.58.com/ershoufang/4248434649144328x.shtml?auction=220&hpType=60&entry=102&position=64&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_64&from=from_esf_List_screen&index=64,2025-11-28 12:30:18
海淀,,紫竹桥外文印刷厂宿舍2室1厅看房有钥匙,370,万,60856元/㎡,2室1厅1卫,60.8,南北,中层(共6层),1994,紫竹院南路20号院,海淀,白石桥,海淀 白石桥 紫竹院南路20号,南北 满五年 近地铁 采光较好,https://bj.58.com/ershoufang/3985482016382983x.shtml?auction=220&hpType=60&entry=102&position=65&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_65&from=from_esf_List_screen&index=65,2025-11-28 12:30:18
海淀,,南排 高层 安静不临街 学清路 东南采光一居,430,万,78640元/㎡,1室1厅1卫,54.68,东南,高层(共22层),2006,逸成东苑,海淀,学院路,海淀 学院路 月泉路9号,东南 近地铁 户型方正,https://bj.58.com/ershoufang/4230033580089354x.shtml?auction=220&hpType=60&entry=102&position=66&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_66&from=from_esf_List_screen&index=66,2025-11-28 12:30:18
海淀,,总价低海洋馆西侧 动物园宿舍 双南2居 满5年公房可公积金贷,298,万,60239元/㎡,2室1厅1卫,49.47,南,高层(共6层),1980,动物园社区,海淀,白石桥,海淀 白石桥 北动物园路,南 热门小区 配套成熟 价格优惠,https://bj.58.com/ershoufang/3991128573485058x.shtml?auction=220&hpType=60&entry=102&position=67&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_67&from=from_esf_List_screen&index=67,2025-11-28 12:30:18
海淀,,法华寺 带电梯大两居 随时看房 随时签约,500,万,70029元/㎡,2室2厅1卫,71.4,东南,中层(共18层),1989,法华寺小区,海淀,魏公村,海淀 魏公村 法华寺路1号,东南 满五年 近地铁,https://bj.58.com/ershoufang/4337850701013004x.shtml?auction=220&hpType=60&entry=102&position=68&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_68&from=from_esf_List_screen&index=68,2025-11-28 12:30:18
海淀,,1室1厅1卫1厨1阳,539,万,89402元/㎡,1室1厅1卫,60.29,西南,高层(共14层),2002,华清嘉园,海淀,五道口,"海淀 五道口 成府路,近中关村东路",西南 近地铁 绿化率高,https://bj.58.com/ershoufang/3726323866676234x.shtml?auction=220&hpType=60&entry=102&position=69&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_69&from=from_esf_List_screen&index=69,2025-11-28 12:30:18
海淀,,海淀，西三旗，枫丹丽舍，带  两居室，    ，配套齐,578,万,58574元/㎡,2室1厅1卫,98.68,南北,共5层,2003,枫丹丽舍,海淀,西三旗,海淀 西三旗 建材城中路1号,南北 近地铁 车位充足,https://bj.58.com/ershoufang/4254236782223366x.shtml?auction=220&hpType=60&entry=102&position=70&kwtype=filter&now_time=1764304219&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=726316b5-5b95-4611-be52-b64b657b9e4b_70&from=from_esf_List_screen&index=70,2025-11-28 12:30:18
海淀,,长安街 翠微 南北两居室 诚意出售 电梯房,425,万,76398元/㎡,2室1厅1卫,55.63,南,中层(共12层),1996,翠微路17号院,海淀,公主坟,海淀 公主坟 翠微路17号,经纪人力荐 南 房东发布 近地铁,https://bj.58.com/ershoufang/4210340871842829x.shtml?auction=220&hpType=60&entry=102&position=0&kwtype=filter&now_time=1764304227&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=4abc3c68-50c8-43db-beb0-de0191887d57_0&from=from_esf_List_screen&index=0,2025-11-28 12:30:25
海淀,,西直门 学院南路 明光村 南向两居室 随时看房 价格好谈,450,万,63740元/㎡,2室1厅1卫,70.6,南北,高层(共18层),1984,明光村小区,海淀,明光桥,海淀 明光桥 学院南路,南北 满五年 近地铁 采光较好,https://bj.58.com/ershoufang/4208970234522627x.shtml?auction=220&hpType=60&entry=102&position=1&kwtype=filter&now_time=1764304227&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=4abc3c68-50c8-43db-beb0-de0191887d57_1&from=from_esf_List_screen&index=1,2025-11-28 12:30:25
海淀,,调价 保利西山林语 景观楼层 南北通透两居室 满五,370,万,40930元/㎡,2室1厅1卫,90.4,南北,高层(共9层),2010,保利西山林语,海淀,西北旺,海淀 西北旺 黑龙潭路,南北 采光较好 多人关注,https://bj.58.com/ershoufang/4129790078917640x.shtml?auction=220&hpType=60&entry=102&position=2&kwtype=filter&now_time=1764304227&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=4abc3c68-50c8-43db-beb0-de0191887d57_2&from=from_esf_List_screen&index=2,2025-11-28 12:30:25
海淀,,低总价 逸成东苑 76平南北两居 高层 学院路新社区,520,万,68422元/㎡,2室1厅1卫,76,南北,中层(共22层),2006,逸成东苑,海淀,学院路,海淀 学院路 月泉路9号,南北 近地铁 户型方正 多人关注,https://bj.58.com/ershoufang/4277271110740992x.shtml?auction=220&hpType=60&entry=102&position=3&kwtype=filter&now_time=1764304227&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=4abc3c68-50c8-43db-beb0-de0191887d57_3&from=from_esf_List_screen&index=3,2025-11-28 12:30:25
海淀,,紫竹桥南北两居 采光好 电梯房 车道沟地铁10号线200,428,万,66709元/㎡,2室1厅1卫,64.16,南北,低层(共14层),1992,车道沟社区,海淀,车道沟,海淀 车道沟 紫竹院路,南北 满五年 近地铁 户型方正,https://bj.58.com/ershoufang/4285712213203968x.shtml?auction=220&hpType=60&entry=102&position=4&kwtype=filter&now_time=1764304227&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=4abc3c68-50c8-43db-beb0-de0191887d57_4&from=from_esf_List_screen&index=4,2025-11-28 12:30:25
