crawl_district,title,price,price_unit,price_per_sqm,room_type,area,orientation,floor,year,community,district,business_area,location,tags,url,crawl_time
密云,财富中心小区 商圈成熟 楼层好 近医院 满五 交通便利,93,万,13267元/㎡,1室1厅1卫,70.1,东,高层(共16层),2007,财富中心小区,密云,密云城区,密云 密云城区 东鱼市口胡同916号,经纪人力荐 东 满五年 户型方正,https://bj.58.com/ershoufang/3097534824686596x.shtml?auction=220&hpType=60&entry=102&position=18&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_18&from=from_esf_List_screen&index=18,2025-11-28 14:02:41
密云,满五 板楼 正南朝向 医疗配套成熟 中间楼层采光好 商品住宅,70,万,13829元/㎡,1室1厅1卫,50.62,南,中层(共6层),1998,环新北路12乙楼,密云,密云城区,密云 密云城区 环新北路,南 满五年 户型方正,https://bj.58.com/ershoufang/4300788921478153x.shtml?auction=220&hpType=60&entry=102&position=19&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_19&from=from_esf_List_screen&index=19,2025-11-28 14:02:41
密云,密东广场 中间楼层采光好 电梯房 商业配套成熟 南向采光好,283,万,19958元/㎡,3室2厅1卫,141.8,南,中层(共15层),2005,密东广场,密云,密云城区,密云 密云城区 鼓楼东大街,南 满五年 采光较好,https://bj.58.com/ershoufang/4031729394920457x.shtml?auction=220&hpType=60&entry=102&position=20&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_20&from=from_esf_List_screen&index=20,2025-11-28 14:02:41
密云,北京城建上河湾(南区) 南北通透 商品房 高楼层采光充足,145,万,15641元/㎡,2室2厅1卫,92.71,南北,高层(共18层),2012,北京城建上河湾(南区),密云,密云城区,密云 密云城区 李各庄路6号,南北 满五年 车位充足 户型方正,https://bj.58.com/ershoufang/4218505080593414x.shtml?auction=220&hpType=60&entry=102&position=21&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_21&from=from_esf_List_screen&index=21,2025-11-28 14:02:41
密云,密云周边 满五 近医院 商品房 出行方便 小三居 南北通透,105,万,10617元/㎡,3室2厅1卫,98.9,南北,高层(共6层),2006,石桥西区(南区),密云,密云周边,密云 密云周边 檀西路,南北 满五年,https://bj.58.com/ershoufang/3271532486204420x.shtml?auction=220&hpType=60&entry=102&position=22&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_22&from=from_esf_List_screen&index=22,2025-11-28 14:02:41
密云,檀城(东区) 商品住宅 南北通透 商业配套成熟,126,万,14194元/㎡,2室2厅1卫,88.77,南北,高层(共6层),2003,檀城(东区),密云,密云城区,密云 密云城区 新南路,南北 满五年 采光较好,https://bj.58.com/ershoufang/4205874312227844x.shtml?auction=220&hpType=60&entry=102&position=23&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_23&from=from_esf_List_screen&index=23,2025-11-28 14:02:41
密云,沿湖小区 精装修  三居双卫  南北通透  生活配套成熟,209,万,18545元/㎡,3室2厅2卫,112.7,南北,低层(共6层),2001,沿湖小区,密云,密云城区,密云 密云城区 新中街,南北 满五年 采光较好,https://bj.58.com/ershoufang/4177507897515019x.shtml?auction=220&hpType=60&entry=102&position=24&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_24&from=from_esf_List_screen&index=24,2025-11-28 14:02:41
密云,首创澜茵山，精装四居双卫，1 4 8 萬，看房随时,148,万,12028元/㎡,4室2厅2卫,123.05,南北,中层(共15层),2016,首创澜茵山,密云,密云水库别墅区,密云 密云水库别墅区 密关路,经纪人力荐 南北 满五年 采光较好,https://bj.58.com/ershoufang/4249834645528581x.shtml?auction=220&hpType=60&entry=102&position=25&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_25&from=from_esf_List_screen&index=25,2025-11-28 14:02:41
密云,密云城区 正规商品房 交通便利 高楼层视野无遮挡 满五,87,万,12084元/㎡,2室1厅1卫,72,南北,高层(共6层),2011,宾阳里小区,密云,密云城区,密云 密云城区 新东路,南北 满五年 直对通风,https://bj.58.com/ershoufang/3747670069259267x.shtml?auction=220&hpType=60&entry=102&position=26&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_26&from=from_esf_List_screen&index=26,2025-11-28 14:02:41
密云,房，能大谈（94平，145萬）精装2层，看房有钥匙。,145,万,15426元/㎡,2室3厅1卫,94,南北,共4层,2010,云秀花园公寓区(牡丹园月季园),密云,密云城区,密云 密云城区 白云街,南北 满五年 绿化率高 户型方正,https://bj.58.com/ershoufang/4221873108606984x.shtml?auction=220&hpType=60&entry=102&position=27&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_27&from=from_esf_List_screen&index=27,2025-11-28 14:02:41
密云,有电梯 大两居 小区新 精装好房   清晰 满五 动静分离,189,万,19304元/㎡,2室2厅2卫,97.91,南北,高层(共11层),2014,开园小区,密云,密云城区,密云 密云城区 顺密路,南北 满五年 户型方正,https://bj.58.com/ershoufang/4091636229840910x.shtml?auction=220&hpType=60&entry=102&position=28&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_28&from=from_esf_List_screen&index=28,2025-11-28 14:02:41
密云,密云城区 高楼层视野无遮挡 精装可拎包入住 购物方便,135,万,18182元/㎡,2室2厅1卫,74.25,南北,高层(共11层),2014,中加荣园(北区),密云,密云城区,密云 密云城区 果园南街9号,南北 满五年 户型方正,https://bj.58.com/ershoufang/4299565293870088x.shtml?auction=220&hpType=60&entry=102&position=29&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_29&from=from_esf_List_screen&index=29,2025-11-28 14:02:41
密云,沿湖小区 满五 精装可拎包入住 大两居 高楼层视野好 近医院,155,万,16926元/㎡,2室2厅1卫,91.58,南北,高层(共6层),2005,沿湖小区,密云,密云城区,密云 密云城区 新中街,南北 满五年,https://bj.58.com/ershoufang/3325642200620038x.shtml?auction=220&hpType=60&entry=102&position=30&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_30&from=from_esf_List_screen&index=30,2025-11-28 14:02:41
密云,鼓楼东区电梯房  豪华大毛坯  三室双卫  次新小区,314,万,26108元/㎡,3室1厅2卫,120.27,南北,高层(共8层),2011,鼓楼东区,密云,密云城区,密云 密云城区 新中街,南北 满五年 户型方正,https://bj.58.com/ershoufang/4235569010384898x.shtml?auction=220&hpType=60&entry=102&position=31&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_31&from=from_esf_List_screen&index=31,2025-11-28 14:02:41
密云,行宫御东园 商圈成熟 装修好 医疗配套成熟 带电梯 商品房,118,万,16389元/㎡,1室1厅1卫,72,南,中层(共18层),2010,行宫御东园,密云,密云城区,密云 密云城区 行宫街48号,经纪人力荐 南 满五年 采光较好,https://bj.58.com/ershoufang/4325146898848768x.shtml?auction=220&hpType=60&entry=102&position=32&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_32&from=from_esf_List_screen&index=32,2025-11-28 14:02:41
密云,城后小区 高楼层视野好 医疗配套成熟 出行方便 南北通透,155,万,13680元/㎡,3室1厅2卫,113.31,南北,高层(共6层),2000,城后小区,密云,密云城区,密云 密云城区 城后东街60号,南北 满五年 户型方正,https://bj.58.com/ershoufang/4118064393726979x.shtml?auction=220&hpType=60&entry=102&position=33&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_33&from=from_esf_List_screen&index=33,2025-11-28 14:02:41
密云,意式独栋，328平450萬，阳光城君山墅,450,万,13712元/㎡,5室2厅3卫,328.2,南北,共3层,2010,阳光城君山墅,密云,密云水库别墅区,密云 密云水库别墅区 密溪路33号,经纪人力荐 南北 房东发布 满二年,https://bj.58.com/ershoufang/4071285490396166x.shtml?auction=220&hpType=60&entry=102&position=34&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_34&from=from_esf_List_screen&index=34,2025-11-28 14:02:41
密云,果园西里小区 精装好房 满五 购物方便 南北通透,114,万,14815元/㎡,2室2厅1卫,76.95,南北,中层(共6层),2000,果园西里小区,密云,密云城区,密云 密云城区 西门外大街,经纪人力荐 南北 满五年,https://bj.58.com/ershoufang/3670972784073735x.shtml?auction=220&hpType=60&entry=102&position=35&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_35&from=from_esf_List_screen&index=35,2025-11-28 14:02:41
密云,密云城区 南北通透 近医院 中间好楼层 精装修 正规商品房,70,万,13829元/㎡,1室1厅1卫,50.62,南北,中层(共6层),1999,环新北路12乙楼,密云,密云城区,密云 密云城区 环新北路,南北 满二年,https://bj.58.com/ershoufang/4300882527673356x.shtml?auction=220&hpType=60&entry=102&position=36&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_36&from=from_esf_List_screen&index=36,2025-11-28 14:02:41
密云,商品房 环境好 近医院 购物方便 南向采光好 满五,88,万,10867元/㎡,1室1厅1卫,80.98,南,低层(共6层),2004,檀营小区,密云,密云周边,密云 密云周边 新北路,南 满五年 绿化率高 采光较好,https://bj.58.com/ershoufang/4295348061462528x.shtml?auction=220&hpType=60&entry=102&position=37&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_37&from=from_esf_List_screen&index=37,2025-11-28 14:02:41
密云,果园新里北区 医疗配套成熟 满五   清晰 商业配套齐全,73,万,14960元/㎡,1室1厅1卫,48.8,南,低层(共6层),2004,果园新里北区,密云,密云城区,密云 密云城区 公园街,南 满五年,https://bj.58.com/ershoufang/3048579719831566x.shtml?auction=220&hpType=60&entry=102&position=38&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_38&from=from_esf_List_screen&index=38,2025-11-28 14:02:41
密云,宾阳里小区 满五 正规商品房 医疗配套成熟 交通便捷,138,万,19954元/㎡,2室1厅1卫,69.16,南北,中层(共6层),2004,宾阳里小区,密云,密云城区,密云 密云城区 新东路,经纪人力荐 南北 房东发布 满五年,https://bj.58.com/ershoufang/4336486004514821x.shtml?auction=220&hpType=60&entry=102&position=39&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_39&from=from_esf_List_screen&index=39,2025-11-28 14:02:41
密云,中间楼层采光好 商业配套齐全 板楼 小三房 满五 出行方便,169,万,15577元/㎡,3室2厅2卫,108.5,南北,中层(共6层),2004,长安小区(东区),密云,密云城区,密云 密云城区 新南路,南北 满五年,https://bj.58.com/ershoufang/3048267837824006x.shtml?auction=220&hpType=60&entry=102&position=40&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_40&from=from_esf_List_screen&index=40,2025-11-28 14:02:41
密云,高楼层视野无遮挡 满二 出行方便 商业配套齐全 低密宜居,88,万,14949元/㎡,2室1厅1卫,58.87,南,高层(共6层),2003,行宫小区,密云,密云城区,密云 密云城区 行宫街,南 满二年,https://bj.58.com/ershoufang/4326120843238401x.shtml?auction=220&hpType=60&entry=102&position=41&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_41&from=from_esf_List_screen&index=41,2025-11-28 14:02:41
密云,板楼 南北通透 精装修 小三居 楼龄新 房东急置换 诚意买房,140,万,14291元/㎡,3室2厅1卫,97.97,南北,低层(共10层),2016,万科弗农小镇,密云,密云水库别墅区,密云 密云水库别墅区 密溪路19号,经纪人力荐 南北 房东认证,https://bj.58.com/ershoufang/3233634518948871x.shtml?auction=220&hpType=60&entry=102&position=42&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_42&from=from_esf_List_screen&index=42,2025-11-28 14:02:41
密云,宁静之都檀城西区 商业配套齐全 南北通透 近医院 板楼,198,万,17430元/㎡,3室2厅2卫,113.6,南北,低层(共6层),2003,宁静之都檀城西区,密云,密云城区,密云 密云城区 新中街177号,南北 唯一住房 采光较好,https://bj.58.com/ershoufang/3743261572260868x.shtml?auction=220&hpType=60&entry=102&position=43&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_43&from=from_esf_List_screen&index=43,2025-11-28 14:02:41
密云,保利  (南区) 商业配套成熟 高楼层采光充足 西南朝向,119,万,12116元/㎡,3室1厅2卫,98.22,西南,高层(共6层),2012,保利花园(南区),密云,密云周边,密云 密云周边 阳光街390号,西南 满五年 车位充足 采光较好,https://bj.58.com/ershoufang/4098526350633984x.shtml?auction=220&hpType=60&entry=102&position=44&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_44&from=from_esf_List_screen&index=44,2025-11-28 14:02:41
密云,店长力荐 密云涧桥山 精装一室 户型方正 主卧客厅朝南,99.8,万,15113元/㎡,1室1厅1卫,66.04,南,低层(共18层),2012,涧桥山,密云,密云城区,密云 密云城区 园林东路1号,南 满二年 采光较好,https://bj.58.com/ershoufang/3764125003571204x.shtml?auction=220&hpType=60&entry=102&position=45&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_45&from=from_esf_List_screen&index=45,2025-11-28 14:02:41
密云,长安小区(南区) 医疗配套成熟 双卫生间 商品房 中间好楼层,149,万,14522元/㎡,2室2厅2卫,102.61,南北,中层(共6层),2003,长安小区(南区),密云,密云城区,密云 密云城区 光明街,经纪人力荐 南北 满五年 采光较好,https://bj.58.com/ershoufang/4310617260564482x.shtml?auction=220&hpType=60&entry=102&position=46&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_46&from=from_esf_List_screen&index=46,2025-11-28 14:02:41
密云,宾阳里小区 精装可拎包入住   清晰 医疗配套成熟 南北通透,85,万,14804元/㎡,2室1厅1卫,57.42,南北,中层(共6层),2004,宾阳里小区,密云,密云城区,密云 密云城区 新东路,南北 采光较好,https://bj.58.com/ershoufang/4288277319101454x.shtml?auction=220&hpType=60&entry=102&position=47&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_47&from=from_esf_List_screen&index=47,2025-11-28 14:02:41
密云,近医院 满五   商品住宅 双卫格局 高楼层视野无遮挡,174,万,14340元/㎡,3室2厅2卫,121.34,南北,高层(共6层),2001,沿湖小区,密云,密云城区,密云 密云城区 新中街,南北 房东发布 满五年 户型方正,https://bj.58.com/ershoufang/4024591335042059x.shtml?auction=220&hpType=60&entry=102&position=48&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_48&from=from_esf_List_screen&index=48,2025-11-28 14:02:41
密云,中加荣园(北区) 高楼层视野无遮挡 双卫 满五   南北通透,268,万,23092元/㎡,3室2厅2卫,116.06,南北,高层(共11层),2015,中加荣园(北区),密云,密云城区,密云 密云城区 果园南街9号,南北 满五年 采光较好,https://bj.58.com/ershoufang/4317713110969359x.shtml?auction=220&hpType=60&entry=102&position=49&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_49&from=from_esf_List_screen&index=49,2025-11-28 14:02:41
密云,商圈成熟 电梯房 满五   双卫格局 近医院 东南户型,289,万,20621元/㎡,3室2厅2卫,140.15,东南,中层(共18层),2011,开园小区,密云,密云城区,密云 密云城区 顺密路,东南 满五年,https://bj.58.com/ershoufang/3675613322372096x.shtml?auction=220&hpType=60&entry=102&position=50&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_50&from=from_esf_List_screen&index=50,2025-11-28 14:02:41
密云,京溪小区 板楼 小区绿化高 商品房 小三房 南北通透,55,万,5929元/㎡,3室2厅1卫,92.78,南北,高层(共6层),2000,京溪小区,密云,密云周边,密云 密云周边 密关路,南北 满五年 绿化率高,https://bj.58.com/ershoufang/3675613060276238x.shtml?auction=220&hpType=60&entry=102&position=51&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_51&from=from_esf_List_screen&index=51,2025-11-28 14:02:41
密云,保利  (南区) 板楼 近医院 车位充足 中间好楼层,210,万,16179元/㎡,3室2厅2卫,129.8,南北,中层(共6层),2008,保利花园(南区),密云,密云周边,密云 密云周边 阳光街390号,南北 满五年 车位充足 采光较好,https://bj.58.com/ershoufang/3802878106283011x.shtml?auction=220&hpType=60&entry=102&position=52&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_52&from=from_esf_List_screen&index=52,2025-11-28 14:02:41
密云,正规商品房 交通便利 满五 近医院 中间楼层 电梯房,319,万,22786元/㎡,3室2厅2卫,140,南,中层(共19层),2005,密东广场,密云,密云城区,密云 密云城区 鼓楼东大街,南 满五年 采光较好,https://bj.58.com/ershoufang/4199186484145165x.shtml?auction=220&hpType=60&entry=102&position=53&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_53&from=from_esf_List_screen&index=53,2025-11-28 14:02:41
密云,精装修 房龄新 电梯房 环境优美 满五   正规商品房,110,万,18426元/㎡,2室1厅1卫,59.7,东,高层(共11层),2014,中加荣园(南区公寓住宅),密云,密云城区,密云 密云城区 果园南街10号,东 满五年 绿化率高,https://bj.58.com/ershoufang/4318173899774983x.shtml?auction=220&hpType=60&entry=102&position=54&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_54&from=from_esf_List_screen&index=54,2025-11-28 14:02:41
密云,国祥府 带电梯 南北通透 商业配套齐全 商品房 满二,148,万,19826元/㎡,2室1厅1卫,74.65,南北,低层(共13层),2023,国祥府,密云,密云城区,密云 密云城区 檀营北街5号,南北 满二年 次新房 采光较好,https://bj.58.com/ershoufang/4244384327658499x.shtml?auction=220&hpType=60&entry=102&position=55&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_55&from=from_esf_List_screen&index=55,2025-11-28 14:02:41
密云,瑞海姆公寓 精装修 商业配套齐全 医疗配套成熟   清晰,158,万,16623元/㎡,2室1厅1卫,95.05,南北,低层(共11层),2009,瑞海姆公寓,密云,密云周边,密云 密云周边 京密路,南北 满五年 采光较好,https://bj.58.com/ershoufang/4209063741156363x.shtml?auction=220&hpType=60&entry=102&position=56&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_56&from=from_esf_List_screen&index=56,2025-11-28 14:02:41
密云,精装好房 商业配套成熟 满五   双卫生间 高楼层视野无遮挡,149,万,12619元/㎡,3室2厅2卫,118.08,南北,高层(共6层),2003,季庄小区,密云,密云城区,密云 密云城区 公园街,南北 满五年 采光较好,https://bj.58.com/ershoufang/4253959391243277x.shtml?auction=220&hpType=60&entry=102&position=57&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_57&from=from_esf_List_screen&index=57,2025-11-28 14:02:41
密云,溪翁庄 高楼层视野无遮挡 刚需两居 板楼 满二   南北通透,75,万,7236元/㎡,2室1厅2卫,103.65,南北,高层(共6层),2000,京溪小区,密云,密云周边,密云 密云周边 密关路,南北 热门小区,https://bj.58.com/ershoufang/3675614216937477x.shtml?auction=220&hpType=60&entry=102&position=58&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_58&from=from_esf_List_screen&index=58,2025-11-28 14:02:41
密云,满五 商品住宅 双卫格局 医疗配套成熟 交通便捷,189,万,16934元/㎡,3室2厅2卫,111.61,南北,高层(共6层),2000,石桥西区(北区),密云,密云城区,密云 密云城区 城后东街,南北 满五年 采光较好,https://bj.58.com/ershoufang/4129755596827651x.shtml?auction=220&hpType=60&entry=102&position=59&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_59&from=from_esf_List_screen&index=59,2025-11-28 14:02:41
密云,购物方便 正规商品房 近医院 装修好 南北通透 车位充足,638,万,19376元/㎡,5室3厅4卫,329.28,南北,共5层,2018,益田远洋万和风景,密云,密云城区,密云 密云城区 顺密路,南北 满二年 车位充足,https://bj.58.com/ershoufang/4176198159162380x.shtml?auction=220&hpType=60&entry=102&position=60&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_60&from=from_esf_List_screen&index=60,2025-11-28 14:02:41
密云,麓秀佳园 满五 大两房 密度低 小区绿化高 商品房,56,万,5702元/㎡,2室2厅1卫,98.22,南北,高层(共6层),2006,麓秀佳园,密云,密云周边,密云 密云周边 密云水库南线185号,南北 满五年 绿化率高 采光较好,https://bj.58.com/ershoufang/3759892733321226x.shtml?auction=220&hpType=60&entry=102&position=61&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_61&from=from_esf_List_screen&index=61,2025-11-28 14:02:41
密云,胖静推荐。低楼层，刚需两居 南北通透   精装可拎包入住,69.8,万,7480元/㎡,2室2厅1卫,93.32,南北,共5层,2006,麓秀佳园,密云,密云周边,密云 密云周边 密云水库南线185号,南北 热门小区,https://bj.58.com/ershoufang/4285523553950731x.shtml?auction=220&hpType=60&entry=102&position=62&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_62&from=from_esf_List_screen&index=62,2025-11-28 14:02:41
密云,密云 绿地朗山产业园 101平 三居 电梯房 精装修 有钥匙,214,万,21001元/㎡,3室1厅1卫,101.9,南北,高层(共16层),2015,绿地朗山产业园北区,密云,密云周边,密云 密云周边 彩澄路,南北 满五年 户型方正,https://bj.58.com/ershoufang/4232675540099076x.shtml?auction=220&hpType=60&entry=102&position=63&kwtype=filter&now_time=1764309745&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=3862d636-92ca-49ef-b9de-95389d5a64bf_63&from=from_esf_List_screen&index=63,2025-11-28 14:02:41
密云,[房山区]中骏·云景台,,,,,,,,,,,,,,,2025-11-28 14:02:41
密云,[房山区]京熙润府,,,,,,,,,,,,,,,2025-11-28 14:02:41
密云,[顺义区]金茂·北京国际社区,,,,,,,,,,,,,,,2025-11-28 14:02:41
密云,[通州区]金地北京壹街区,,,,,,,,,,,,,,,2025-11-28 14:02:41
密云,[通州区]朝棠揽阅,,,,,,,,,,,,,,,2025-11-28 14:02:41
密云,兴云甲区 刚需两居 满五   购物方便 南北通透 正规商品房,95,万,10407元/㎡,2室2厅1卫,91.29,南北,高层(共6层),1999,兴云甲区,密云,密云城区,密云 密云城区 兴云路,经纪人力荐 南北 满五年 采光较好,https://bj.58.com/ershoufang/4333601254435855x.shtml?auction=220&hpType=60&entry=102&position=0&kwtype=filter&now_time=1764309775&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=21bf3c62-40b1-4daf-affa-3299432c6af3_0&from=from_esf_List_screen&index=0,2025-11-28 14:03:11
密云,桃源公馆 高楼层 采光好 视野无遮挡 刚需三居 满五,145,万,14697元/㎡,3室1厅1卫,98.66,南北,高层(共24层),2013,桃源公馆,密云,密云城区,密云 密云城区 园林东路3号,南北 满五年 户型方正,https://bj.58.com/ershoufang/4223298747408396x.shtml?auction=220&hpType=60&entry=102&position=1&kwtype=filter&now_time=1764309775&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=21bf3c62-40b1-4daf-affa-3299432c6af3_1&from=from_esf_List_screen&index=1,2025-11-28 14:03:11
密云,南北通透 交通便捷 中间楼层 商业配套成熟 大两房 近医院,135,万,14929元/㎡,2室2厅1卫,90.43,南北,共5层,2004,行宫南区,密云,密云城区,密云 密云城区 檀西路,南北 满五年,https://bj.58.com/ershoufang/3365267282189312x.shtml?auction=220&hpType=60&entry=102&position=2&kwtype=filter&now_time=1764309775&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=21bf3c62-40b1-4daf-affa-3299432c6af3_2&from=from_esf_List_screen&index=2,2025-11-28 14:03:11
密云,清晰 装修好 有电梯 南北通透 满五 双卫,245,万,17788元/㎡,3室2厅2卫,137.74,南北,低层(共20层),2015,溪水雅地,密云,密云城区,密云 密云城区 顺密路,经纪人力荐 南北 满五年 采光较好,https://bj.58.com/ershoufang/4216058202057735x.shtml?auction=220&hpType=60&entry=102&position=3&kwtype=filter&now_time=1764309775&typecode=220&region_ids=6811&spread=filtersearch_c&epauction=&stats_key=21bf3c62-40b1-4daf-affa-3299432c6af3_3&from=from_esf_List_screen&index=3,2025-11-28 14:03:11
